https://houseplantshop.com/collections/all-plants/products/syngonium-strawberry	Syngonium 'Strawberry'	14.99
https://houseplantshop.com/collections/all-plants/products/5-tillandsia-air-plant-pack-with-fertilizer-spray	5 Tillandsia Air Plant Pack with Fertilizer Spray	14.99
https://houseplantshop.com/collections/all-plants/products/aralia-ming-stump-plant	Aralia 'Ming Stump Plant'	44.99
https://houseplantshop.com/collections/all-plants/products/bird-s-nest-fern	Bird’s Nest 'Victoria' Fern	19.99
https://houseplantshop.com/collections/all-plants/products/3-succulent-variety-pack-2-0-pot	3 Succulent Variety Pack - 2.0" Pot	19.99
https://houseplantshop.com/collections/all-plants/products/curly-lipstick-plant-in-4-pot-live-plant	Curly Lipstick Plant	22.99
https://houseplantshop.com/collections/all-plants/products/ripple-jade-succulent	Succulent 'Ripple Jade'	19.99
https://houseplantshop.com/collections/all-plants/products/anthurium-purple-houseplant	Anthurium 'Purple'	22.99
https://houseplantshop.com/collections/all-plants/products/pteris-cretica-albo-fern	Pteris Cretica 'Albo Fern'	19.99
https://houseplantshop.com/collections/all-plants/products/snake-plant-starlight-sansevieria	Snake Plant 'Starlight'	22.99
https://houseplantshop.com/collections/all-plants/products/philodendron-moonlight	Philodendron 'Moonlight'	22.99
https://houseplantshop.com/collections/all-plants/products/autumn-fern-in-4-pot	'Southern Shield' Fern	39.99
https://houseplantshop.com/collections/all-plants/products/philodendron-little-hope	Philodendron ‘Little Hope'	39.99
https://houseplantshop.com/collections/all-plants/products/rabbit-foot-fern	Rabbit's Foot Fern	19.99
https://houseplantshop.com/collections/all-plants/products/austral-gem-fern-in-4-pot	Austral Gem Fern	19.99
https://houseplantshop.com/collections/all-plants/products/maranta-leuconeura-prayer-plant	Maranta Leuconeura	22.99
https://houseplantshop.com/collections/all-plants/products/black-goldfish-plant	Nematanthus Black Goldfish Plant	19.99
https://houseplantshop.com/collections/all-plants/products/syngonium-gold-arrowhead-plant	Syngonium 'Golden'	19.99
https://houseplantshop.com/collections/all-plants/products/mammy-croton-plant-in-4-pot	Croton Mammy	14.99
https://houseplantshop.com/collections/all-plants/products/string-of-bananas-succulent	Succulent 'String of Bananas'	22.99
https://houseplantshop.com/collections/all-plants/products/house-plant-shop-fertilizer-plant-food-500ml	House Plant Shop Fertilizer (Plant Food) - 500ml	14.99
https://houseplantshop.com/collections/all-plants/products/mystery-air-plant	Mystery Air Plant	8.99
https://houseplantshop.com/collections/all-plants/products/candy-corn-plant-brazilian-firecracker-in-4-pot	Nematanthus Candy Corn Plant 'Brazilian Firecracker'	39.99
https://houseplantshop.com/collections/all-plants/products/1-nettle-babys-tear-plant	Nettle 'Baby's Tear'	19.99
https://houseplantshop.com/collections/all-plants/products/snake-plant-jade-sansevieria	Snake Plant 'Jade'	19.99
https://houseplantshop.com/collections/all-plants/products/dracaena-lucky-bamboo-live-house-plant-free-care-guide-4-pot	Dracaena 'Lucky Bamboo'	22.99
https://houseplantshop.com/collections/all-plants/products/schefflera-arboricola-variegated-umbrella-plant	Schefflera 'Variegated'	19.99
https://houseplantshop.com/collections/all-plants/products/lipstick-plant-live-plant	Lipstick Plant	39.99
https://houseplantshop.com/collections/all-plants/products/peperomia-ripple-red	Peperomia 'Ripple Red'	13.99
https://houseplantshop.com/collections/all-plants/products/stromanthe-sanguinea	Stromanthe 'Sanguinea'	24.99
https://houseplantshop.com/collections/all-plants/products/dracaena-sted-sol-cane-in-4-pot-live-home-and-garden	Dracaena 'Sted Sol Cane'	34.99
https://houseplantshop.com/collections/all-plants/products/chinese-evergreen-silver-bay-plant-in-6-pot	Chinese Evergreen 'Silver Bay'	39.99
https://houseplantshop.com/collections/all-plants/products/areca-palm-in-6-pot	Areca Palm	19.99
https://houseplantshop.com/collections/all-plants/products/dracaena-plant-song-of-india-in-4-pot	Dracaena Song of India	19.99
https://houseplantshop.com/collections/all-plants/products/2-tillandsia-air-plant-pack-with-fertilizer-spray	2 Tillandsia Air Plant Pack with Fertilizer Spray	9.99
https://houseplantshop.com/collections/all-plants/products/snake-plant-cylindrica-sansevieria	Snake Plant 'Cylindrica'	19.99
https://houseplantshop.com/collections/all-plants/products/calathea-white-fusion	Calathea 'White Fusion'	29.99
https://houseplantshop.com/collections/all-plants/products/fittonia-white	Fittonia 'White'	13.99
https://houseplantshop.com/collections/all-plants/products/syngonium-merry	Syngonium 'Merry'	19.99
https://houseplantshop.com/collections/all-plants/products/dracaena-tornado	Dracaena 'Tornado'	20.99
https://houseplantshop.com/collections/all-plants/products/hoya-rope-plant-variegated	Hoya 'Rope Plant' Variegated	29.99
https://houseplantshop.com/collections/all-plants/products/alocasia-poly-african-mask-in-4-pot	Alocasia Polly 'African Mask'	24.99
https://houseplantshop.com/collections/all-plants/products/fern-kangaroo-paw	Fern 'Kangaroo Paw'	19.99
https://houseplantshop.com/collections/all-plants/products/calathea-beauty-star-4-pot	Calathea 'Beauty Star'	24.99
https://houseplantshop.com/collections/all-plants/products/bird-s-nest-leslie-fern	Bird’s Nest 'Leslie' Fern	19.99
https://houseplantshop.com/collections/all-plants/products/12-air-plant-assortment	12 Tillandsia Air Plant Variety Pack with Spray Bottle	27.99
https://houseplantshop.com/collections/all-plants/products/philodendron-congo-green	Philodendron 'Congo Green'	21.99
https://houseplantshop.com/collections/all-plants/products/3-tillandsia-air-plant-pack-with-fertilizer-spray	3 Small Tillandsia Air Plant Pack with Fertilizer Spray	11.99
https://houseplantshop.com/collections/all-plants/products/calathea-dottie	Calathea 'Dottie'	29.99
https://houseplantshop.com/collections/all-plants/products/mystery-pet-friendly-house-plant	Mystery Pet-Friendly House Plant	18.99
https://houseplantshop.com/collections/all-plants/products/mahogany-fern	Mahogany Fern	19.99
https://houseplantshop.com/collections/all-plants/products/zebra-house-plant-aphelandra	Zebra 'Aphelandra'	24.99
https://houseplantshop.com/collections/all-plants/products/1-air-plant-tillandsia-ionantha-2-3-inches-larg	Tillandsia Air Plant Ionantha Guatemala	5.99
https://houseplantshop.com/collections/all-plants/products/5-succulent-variety-pack-2-0-pot	5 Succulent Variety Pack - 2.0" Pot	22.99
https://houseplantshop.com/collections/all-plants/products/calathea-concinna-freddie-plant-in-4-pot	Calathea Concinna 'Freddie'	29.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-usneoides-air-plant-spanish-moss-2-3-feet-long	Tillandsia Air Plant Usneoides Spanish Moss	24.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-montana-air-plant-2-3-inches	Tillandsia Air Plant Montana	8.99
https://houseplantshop.com/collections/all-plants/products/succ-senecio-fishhooks	Succulent Senecio Succulent 'Fish Hooks'	19.99
https://houseplantshop.com/collections/all-plants/products/succulent-elephant-bush	Succulent 'Elephant Bush'	19.99
https://houseplantshop.com/collections/all-plants/products/hoya-carnosa-wax-plant	Hoya Carnosa	22.99
https://houseplantshop.com/collections/all-plants/products/peperomia-glabella	Peperomia 'Glabella'	19.99
https://houseplantshop.com/collections/all-plants/products/bromeliad-cyanea	Bromeliad Cyanea 'Pink Quill'	34.99
https://houseplantshop.com/collections/all-plants/products/dracaena-colorama	Dracaena 'Colorama'	13.99
https://houseplantshop.com/collections/all-plants/products/english-ivy-kolibre-in-4-pot	English Ivy 'Kolibre'	19.99
https://houseplantshop.com/collections/all-plants/products/bromeliad-medusa	Bromeliad 'Medusa'	34.99
https://houseplantshop.com/collections/all-plants/products/jade-crassula-succulent-2-pot	Succulent Crassula 'Jade'	19.99
https://houseplantshop.com/collections/all-plants/products/dracaena-elegance	Dracaena 'Elegance'	19.99
https://houseplantshop.com/collections/all-plants/products/1-air-plant-tillandsia-caput-medusae-3-4-inches-large-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Caput-Medusae	8.99
https://houseplantshop.com/collections/all-plants/products/peperomia-caperata-ripple	Peperomia 'Ripple'	19.99
https://houseplantshop.com/collections/all-plants/products/mini-snippers	Moisture Meter	14.99
https://houseplantshop.com/collections/all-plants/products/4-piece-sea-urchin-seashell-air-plant	4 Piece Seashell Air Plant Set	21.99
https://houseplantshop.com/collections/all-plants/products/succulent-string-of-hearts	Succulent 'String of Hearts'	24.99
https://houseplantshop.com/collections/all-plants/products/schefflera-moonlight-umbrella-plant	Schefflera 'Moonlight'	13.99
https://houseplantshop.com/collections/all-plants/products/mothers-day-air-plant-bundle	Large Air Plant Bundle	19.99
https://houseplantshop.com/collections/all-plants/products/senecio-stapeliiformis-pickle-plant-succulent	Succulent Senecio Stapeliiformis 'Pickle Plant'	19.99
https://houseplantshop.com/collections/all-plants/products/snake-plant-emerald-star-sansevieria	Snake Plant 'Emerald Star'	19.99
https://houseplantshop.com/collections/all-plants/products/philodendron-pink-princess	Philodendron 'Pink Princess'	74.99
https://houseplantshop.com/collections/all-plants/products/small-animal-planter-fish	Small Animal Planter 'Fish'	13.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-fuchsii-air-plant-easy-care-great-in-terrariums-air-filtering-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Fuchsii	8.99
https://houseplantshop.com/collections/all-plants/products/disco-ball-hanging-planter-6-inch	Disco Ball Hanging Planters	27.99
https://houseplantshop.com/collections/all-plants/products/emina-fern	Emina Fern	19.99
https://houseplantshop.com/collections/all-plants/products/pothos-golden-cuttings-5-pack	Pothos 'Golden' Cuttings (5 Pack)	7.99
https://houseplantshop.com/collections/all-plants/products/alocasia-reginula-black-velvet	Alocasia Reginula 'Black Velvet'	24.99
https://houseplantshop.com/collections/all-plants/products/air-plant-display-hanger-brass	Air Plant Display Hanger - Brass	14.99
https://houseplantshop.com/collections/all-plants/products/kiwi-succulent-live-home-and-garden-plan	Succulent 'Kiwi'	12.99
https://houseplantshop.com/collections/all-plants/products/carnivorous-monkey-cup-plant-6-pot	Carnivorous 'Monkey Cup' Plant	44.99
https://houseplantshop.com/collections/all-plants/products/succulent-and-cacti-potting-soil-1-lb-bag	Succulent and Cacti Potting Soil - 1 lb Bag	14.99
https://houseplantshop.com/collections/all-plants/products/calathea-roseopicta-medallion-ii	Calathea Roseopicta 'Medallion' II	29.99
https://houseplantshop.com/collections/all-plants/products/pilea-aluminum	Pilea 'Aluminum'	13.99
https://houseplantshop.com/collections/all-plants/products/hoya-hope-4-pot	Peperomia 'Hope'	13.99
https://houseplantshop.com/collections/all-plants/products/mystery-succulent-house-plant	Mystery Succulent House Plant	18.99
https://houseplantshop.com/collections/all-plants/products/calathea-makoyana	Calathea 'Makoyana'	27.99
https://houseplantshop.com/collections/all-plants/products/cylinder-pot-with-drip-tray	Cylinder Planter	22.99
https://houseplantshop.com/collections/all-plants/products/epiphyllum-ric-rac-cactus	Epiphyllum 'Ric Rac' Cactus	16.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-tricolor-air-plant-easy-care-great-in-terrariums-air-filtering-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Tricolor	8.99
https://houseplantshop.com/collections/all-plants/products/sunny-star-croton-plant	Croton 'Sunny Star'	19.99
https://houseplantshop.com/collections/all-plants/products/copy-of-snake-plant-twist-sansevieria	Snake Plant 'Twist'	22.99
https://houseplantshop.com/collections/all-plants/products/hoya-chelsea	Hoya Carnosa 'Chelsea'	22.99
https://houseplantshop.com/collections/all-plants/products/7-pack-air-plant-assortment-w-spray-bottle-7-different-plant-varieties-up-to-7-large-gifts-tillandsia	7 Tillandsia Air Plant Variety Pack	16.99
https://houseplantshop.com/collections/all-plants/products/hoya-carnosa-krimson-queen	Hoya Carnosa 'Krimson Princess'	24.99
https://houseplantshop.com/collections/all-plants/products/cylinder-planter-6-inch	Cylinder Planter	22.99
https://houseplantshop.com/collections/all-plants/products/english-ivy-eva-4-pot-live-house-plant-free-care-guide	English Ivy 'Eva'	13.99
https://houseplantshop.com/collections/all-plants/products/fiddle-leaf-fig-plant-food-8-fl-oz	Fiddle Leaf Fig Plant Food - 8 fl oz	24.99
https://houseplantshop.com/collections/all-plants/products/hoya-obovata-wax-plant	Hoya Obovata	22.99
https://houseplantshop.com/collections/all-plants/products/giant-air-plant-xerographica-huge-4-6-inches-wide-live-house-plant	Tillandsia Air Plant Xerographica	22.99
https://houseplantshop.com/collections/all-plants/products/calathea-vittata	Calathea 'Vittata'	29.99
https://houseplantshop.com/collections/all-plants/products/philodendron-lickety-split-6-pot	Philodendron ‘Lickety Split' - 8" Pot	74.99
https://houseplantshop.com/collections/all-plants/products/peperomia-ruby	Peperomia 'Ruby Glow'	19.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-harrisii-air-plant-easy-care-great-in-terrariums-air-filtering-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Harrisii	8.99
https://houseplantshop.com/collections/all-plants/products/ficus-ginseng	Ficus 'Ginseng'	44.99
https://houseplantshop.com/collections/all-plants/products/fern-asparagus	Fern 'Asparagus'	19.99
https://houseplantshop.com/collections/all-plants/products/snake-plant-in-pot-sansevieria-black-robusta-6-pot-live-plant	Snake Plant 'Forest Star'	19.99
https://houseplantshop.com/collections/all-plants/products/peperomia-frost	Peperomia 'Frost	39.99
https://houseplantshop.com/collections/all-plants/products/black-houseplant-pot-6-inch-tapered	Liberty Bell Planter	29.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-air-plant-variety-w-spray-9-pack	Tillandsia Air Plant Variety w/ Spray - 9 Pack	22.99
https://houseplantshop.com/collections/all-plants/products/calathea-rufibarba-furry-feather-4-pot	Calathea Rufibarba 'Furry Feather'	27.99
https://houseplantshop.com/collections/all-plants/products/low-light-bundle	Low Light Bundle	33.99
https://houseplantshop.com/collections/all-plants/products/5-pack-air-plant-assortment-w-spray-bottle-5-different-plant-varieties-up-to-7-large-gifts-tillandsia	5 Pack Air Plant Variety Pack with Spray Bottle	13.99
https://houseplantshop.com/collections/all-plants/products/syngonium-pink-splash	Syngonium 'Pink Splash' - 4" Pot	39.99
https://houseplantshop.com/collections/all-plants/products/nettle-silver-sparkle	Nettle 'Silver Sparkle'	19.99
https://houseplantshop.com/collections/all-plants/products/cryptanthus-pink-star	Cryptanthus 'Pink Star'	14.99
https://houseplantshop.com/collections/all-plants/products/peperomia-prostrata-string-of-turtles-2-pot	Peperomia Prostrata 'String of Turtles'	24.99
https://houseplantshop.com/collections/all-plants/products/house-plant-leaf-armor-8oz-leaf-shine	House Plant Leaf Armor	24.99
https://houseplantshop.com/collections/all-plants/products/1-succulent-variety-2-0-pot	Succulent - 2.0" Pot	12.99
https://houseplantshop.com/collections/all-plants/products/fern-sprengeri	Fern 'Sprengeri'	19.99
https://houseplantshop.com/collections/all-plants/products/bird-of-paradise	White Bird of Paradise 'Strelitzia Nicolai'	22.99
https://houseplantshop.com/collections/all-plants/products/500ml-plastic-usb-humidifier	Plant Humidifier - 300ML	19.99
https://houseplantshop.com/collections/all-plants/products/50-gift-card	$50 Gift Card	50.00
https://houseplantshop.com/collections/all-plants/products/alocasia-amazonica-bambino	Alocasia Amazonica 'Bambino' - 4" Pot	22.99
https://houseplantshop.com/collections/all-plants/products/succulent-portulacaria-rainbow-bush	Succulent Portulacaria 'Rainbow Bush'	19.99
https://houseplantshop.com/collections/all-plants/products/pre-potted-philodendron-cordatum-heartleaf-white-terra-cotta	Pre-Potted Philodendron Cordatum Heartleaf - White Terra Cotta	39.99
https://houseplantshop.com/collections/all-plants/products/ficus-breeze-benjamina	Ficus 'Benjamina'	22.99
https://houseplantshop.com/collections/all-plants/products/25-gift-card	$25 Gift Card	25.00
https://houseplantshop.com/collections/all-plants/products/snake-stuckii	Snake Plant 'Stuckii'	24.99
https://houseplantshop.com/collections/all-plants/products/fairy-castle-cactus	Fairy Castle Cactus	19.99
https://houseplantshop.com/collections/all-plants/products/small-snippers	Small Snippers	9.99
https://houseplantshop.com/collections/all-plants/products/hoya-variegated-sweetheart-in-4-terra-cotta-pot	Hoya Sweetheart Variegated - 4" Terra Cotta Pot	32.99
https://houseplantshop.com/collections/all-plants/products/english-ivy-heart	English Ivy 'Teardrop'	19.99
https://houseplantshop.com/collections/all-plants/products/heart-fern-4-pot	Fern 'Heart'	19.99
https://houseplantshop.com/collections/all-plants/products/white-bird-of-paradise-strelitzia-nicolai-in-10-pot	White Bird of Paradise 'Strelitzia Nicolai' - in 10" Pot	139.99
https://houseplantshop.com/collections/all-plants/products/chinese-evergreen-first-diamond-plant	Chinese Evergreen 'First Diamond'	29.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-bergeri-air-plant-2-3-inches	Tillandsia Air Plant Bergeri	9.99
https://houseplantshop.com/collections/all-plants/products/dracaena-marginata-sunshine	Dracaena Marginata 'Sunshine'	19.99
https://houseplantshop.com/collections/all-plants/products/monstera-adansonii-swiss-cheese-cuttings-5-pack	Monstera Adansonii 'Swiss Cheese' Cuttings (5 Pack)	11.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-veluntina-air-plant-easy-care-great-in-terrariums-air-filtering-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Veluntina	7.99
https://houseplantshop.com/collections/all-plants/products/tillandsia-bulbosa-air-plant-easy-care-great-in-terrariums-air-filtering-vibrant-fun-unique-decor-or-gift	Tillandsia Air Plant Bulbosa	9.99
https://houseplantshop.com/collections/all-plants/products/mixed-lava-rocks-15-oz	Mixed Lava Rocks - 15 oz	14.99
https://houseplantshop.com/collections/all-plants/products/kokedama-moss-ball-hanging-plant	Kokedama Moss Ball Hanging Plant	29.99
